Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,21027
Base Time Seconds,1744929068
Base Time Fractional,.628364260
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
17454,0.2399743795395,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9811162948608,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.421820620
17455,0.260949075222,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0069937705994,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.425311820
17456,0.2422318011522,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9704151153564,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.428780020
17457,0.2373202741146,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0334067344666,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.432265940
17458,0.2597955465317,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0308690071106,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.435749700
17459,0.2247565239668,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9791140556335,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.439231420
17460,0.2546624541283,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0059723854065,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.442720460
17461,0.2347662895918,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9757494926453,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.446208920
17462,0.233079046011,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9847159385681,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.449663160
17463,0.2485838234425,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0216345787048,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.453167380
17464,0.2447722256184,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0253076553345,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.456636480
17465,0.2494682073593,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9652347564697,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.460120160
17466,0.2621393799782,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0283312797546,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.463601480
17467,0.2551403939724,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9638323783875,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.467083460
17468,0.2322950959206,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0087046623230,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.470548640
17469,0.2585611343384,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0176305770874,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.474019640
17470,0.2548494040966,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0040836334229,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.477502840
17471,0.2601580321789,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9619431495667,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.480975620
17472,0.2333910763264,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0296616554260,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.484473920
17473,0.2343136966228,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0329117774963,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.487953120
17474,0.2614018917084,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9927339553833,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.491435640
17475,0.2376977950335,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0353679656982,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.494925220
17476,0.288649559021,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0172085762024,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.498382380
17477,0.3060558736324,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9744610786438,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.501854220
17478,0.2603250443935,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9817972183228,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.505351080
17479,0.251814186573,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9686398506165,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.508834560
17480,0.2504790425301,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0306010246277,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.512320220
17481,0.2481371760368,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0139985084534,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.515786800
17482,0.2623379826546,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0359764099121,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.519258260
17483,0.2581198811531,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0125956535339,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.522734900
17484,0.2379674464464,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9738202095032,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.526223500
17485,0.2478367090225,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0185384750366,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.529677420
17486,0.2553620636463,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0454783439636,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.533153120
17487,0.2624073028564,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0321173667908,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.536623320
17488,0.2561437487602,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0303010940552,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.540096660
17489,0.2322122901678,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9916391372681,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.543594300
17490,0.2387301772833,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0116152763367,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.547062520
17491,0.2479924410582,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9975333213806,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.550552520
17492,0.2318059504032,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0031757354736,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.554041340
17493,0.2548494040966,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0309820175171,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.557523760
17494,0.2362898439169,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0283718109131,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.561014380
17495,0.2544333934784,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9654941558838,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.564516860
17496,0.2441155165434,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0309095382690,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.567990420
17497,0.2617254853249,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0264425277710,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.571470700
17498,0.2338552325964,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0000786781311,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.574962260
17499,0.252260774374,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0343875885010,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.578443980
17500,0.2596222162247,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0345005989075,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.581909040
17501,0.2337396591902,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0328803062439,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.585414400
17502,0.2381273061037,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0347280502319,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.588893220
17503,0.26018846035,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9597063064575,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.592370900
17504,0.2508162260056,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9760494232178,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.595874300
17505,0.2315670102835,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0025758743286,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.599359220
17506,0.2898537814617,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9805893898010,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.602843920
17507,0.3051198124886,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9969334602356,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.606347200
17508,0.3057760298252,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9661350250244,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.609831440
17509,0.2534857690334,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9797954559326,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.613314100
17510,0.2440999746323,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9670429229736,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.616792220
17511,0.2353672385216,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0116152763367,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.620262200
17512,0.2595990896225,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0340471267700,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.623739140
17513,0.2544102668762,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9871721267700,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.627213900
17514,0.2503791153431,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9715499877930,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.630685080
17515,0.2404520958662,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0332932472229,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.634174260
17516,0.2453731745481,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0186114311218,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.637645940
17517,0.2434432506561,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9963655471802,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.641135980
17518,0.2608703076839,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9947767257690,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.644642620
17519,0.2400572299957,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9837675094604,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.648116140
17520,0.2444622069597,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0223975181580,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.651598600
17521,0.2512784898281,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9796814918518,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.655091280
17522,0.2419217377901,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9807839393616,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.658588460
17523,0.2326283305883,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9889154434204,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.662049440
17524,0.2319330722094,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9898962974548,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.665520600
17525,0.2332851588726,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0301880836487,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.669006200
17526,0.2373434007168,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0369253158569,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.672478180
17527,0.2578908503056,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9645133018494,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.675973360
17528,0.2454078495502,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0063533782959,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.679466580
17529,0.2228150516748,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9614086151123,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.682937740
17530,0.2322488725185,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0079102516174,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.686417800
17531,0.2390498667955,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0116472244263,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.689899520
17532,0.2595455348492,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0377607345581,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.693388240
17533,0.2335952818394,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0269694328308,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.696874040
17534,0.2369042485952,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9874401092529,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.700349800
17535,0.2397894859314,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0041561126709,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.703840440
17536,0.2804699838161,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0116882324219,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.707308220
17537,0.3087625801563,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9722309112549,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.710785720
17538,0.3063563406467,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9744610786438,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.714277520
17539,0.346968382597,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0125231742859,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.717749200
17540,0.3123219907284,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9755225181580,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.721217720
17541,0.2896688878536,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9868316650391,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.724705000
17542,0.3108286857605,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9699211120605,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.728203660
17543,0.3308443725109,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9896693229675,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.731676380
17544,0.3301251828671,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0267419815063,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.735161180
17545,0.3066568076611,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9800219535828,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.738625240
17546,0.3251034617424,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0220570564270,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.742115400
17547,0.3271836638451,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0200138092041,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.745607860
17548,0.3101699650288,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0099854469299,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.749089960
17549,0.3082656562328,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9780197143555,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.752575760
17550,0.3081244528294,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9725313186646,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.756073680
17551,0.3159969449043,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0382871627808,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.759539440
17552,0.3329503238201,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0226240158081,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.763044200
17553,0.3097448647022,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9822192192078,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.766511700
17554,0.308542996645,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9730257987976,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.769985300
17555,0.259968906641,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9662890434265,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.773488380
17556,0.2440210580826,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0325713157654,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.776967720
17557,0.2594372928143,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0148653984070,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.780433680
17558,0.2391096055508,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0186114311218,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.783896180
17559,0.2569064497948,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9703745841980,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.787391960
17560,0.2370756715536,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0261020660400,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.790877100
17561,0.2574012875557,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9957575798035,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.794387920
17562,0.2556373178959,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9700746536255,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.797865420
17563,0.2440923899412,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9876670837402,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.801337600
17564,0.2518100738525,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0160007476807,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.804820800
17565,0.2556930184364,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9704885482788,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.808305140
17566,0.3012484014034,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0245132446289,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.811778340
17567,0.3222863078117,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0264105796814,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.815279600
17568,0.2316229194403,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0157008171082,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.818745080
17569,0.2347393780947,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0273098945618,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.822224400
17570,0.2173853069544,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9880075454712,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.825701340
17571,0.23365496099,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0345005989075,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.829185360
17572,0.2317153811455,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0164957046509,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.832679000
17573,0.2538072764874,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9795274734497,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.836169640
17574,0.2379558980465,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9687128067017,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.839650580
17575,0.2630660235882,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9929609298706,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.843159040
17576,0.2323297560215,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0048460960388,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.846633540
17577,0.2341981232166,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0307555198669,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.850113460
17578,0.2363033145666,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9676914215088,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.853597680
17579,0.232258528471,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0094585418701,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.857065740
17580,0.2505348026752,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0150113105774,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.860525460
17581,0.2477171123028,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9775986671448,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.864002700
17582,0.2283852547407,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9867186546326,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.867476380
17583,0.2318193763494,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0031027793884,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.870947020
17584,0.2624419927597,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0352950096130,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.874424780
17585,0.2572090029716,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9739336967468,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.877913140
17586,0.2426016032696,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0208086967468,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.881411560
17587,0.2321526408195,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9643597602844,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.884901620
17588,0.2568507492542,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9730257987976,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.888396500
17589,0.23153424263,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0119237899780,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.891863340
17590,0.2522838711739,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9566416740417,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.895354020
17591,0.2525769174099,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9637589454651,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.898841900
17592,0.255242317915,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0272369384766,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.902328820
17593,0.2532410025597,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9888343811035,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.905796420
17594,0.2427538186312,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9793086051941,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.909285360
17595,0.2597997784615,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9645538330078,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.912792520
17596,0.3033656775951,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9830136299133,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.916264640
17597,0.3293420374393,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0223565101624,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.919751880
17598,0.2323625385761,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0109343528748,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.923225540
17599,0.227795869112,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0348410606384,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.926708240
17600,0.2652826905251,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0345735549927,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.930172260
17601,0.2355617880821,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9633383750916,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.933665680
17602,0.2517448365688,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0209627151489,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.937156740
17603,0.2334354072809,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0349545478821,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.940654420
17604,0.2346295267344,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9704556465149,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.944149320
17605,0.2664173841476,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9650406837463,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.947652860
17606,0.2313764691353,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0286717414856,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.951137800
17607,0.2341518998146,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9994301795959,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.954638680
17608,0.2499610632658,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0330252647400,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.958109380
17609,0.2591967284679,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0206947326660,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.961599840
17610,0.2582217752934,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0242447853088,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.965096400
17611,0.2433240413666,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9754171371460,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.968572380
17612,0.2355964630842,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0135035514832,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.972036360
17613,0.2330925017595,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9803299903870,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.975505680
